Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Depth,Magnitude
2026,3,9,4,30,34,36.32,128.38,16,1.2
2026,3,9,7,47,12,36.33,128.38,14,1.2
2026,3,9,13,22,43,36.33,128.38,14,1.3
2026,3,9,13,23,2,36.33,128.38,14,1.3
2026,3,10,15,2,0,36.32,128.38,15,1.4
2026,3,31,1,35,34,36.33,128.38,14,1.5
